"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"VALPELLINE";507;269;428;221;13;"AUT.LIB. DEMOCRATIE";191,00;"E";"NICCO";"ROBERTO ROLANDO";"M"
"VALLE D'AOSTA";"VALPELLINE";507;269;428;221;13;"LEGA NORD";11,00;"N";"GIOVANNACCI";"PATRIZIO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";155;75;124;60;3;"AZ.SOCIALE MUSSOLINI";1,00;"N";"BORLUZZI";"GIANCARLO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";155;75;124;60;3;"IL POPOLO DELLA LIBERTA'";5,00;"N";"GAMBARDELLA";"GIUSEPPE";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";155;75;124;60;3;"VALLEE D'AOSTE";57,00;"N";"PERRON";"EGO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";155;75;124;60;3;"AUT.LIB. DEMOCRATIE";54,00;"E";"NICCO";"ROBERTO ROLANDO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";155;75;124;60;3;"LEGA NORD";0,00;"N";"GIOVANNACCI";"PATRIZIO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1798;960;1495;790;39;"AZ.SOCIALE MUSSOLINI";20,00;"N";"BORLUZZI";"GIANCARLO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1798;960;1495;790;39;"IL POPOLO DELLA LIBERTA'";260,00;"N";"GAMBARDELLA";"GIUSEPPE";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1798;960;1495;790;39;"VALLEE D'AOSTE";556,00;"N";"PERRON";"EGO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1798;960;1495;790;39;"AUT.LIB. DEMOCRATIE";505,00;"E";"NICCO";"ROBERTO ROLANDO";"M"
"VALLE D'AOSTA";"VALTOURNENCHE";1798;960;1495;790;39;"LEGA NORD";82,00;"N";"GIOVANNACCI";"PATRIZIO";"M"
"VALLE D'AOSTA";"VERRAYES";1064;536;867;447;32;"AZ.SOCIALE MUSSOLINI";7,00;"N";"BORLUZZI";"GIANCARLO";"M"
"VALLE D'AOSTA";"VERRAYES";1064;536;867;447;32;"IL POPOLO DELLA LIBERTA'";78,00;"N";"GAMBARDELLA";"GIUSEPPE";"M"
"VALLE D'AOSTA";"VERRAYES";1064;536;867;447;32;"VALLEE D'AOSTE";323,00;"N";"PERRON";"EGO";"M"
"VALLE D'AOSTA";"VERRAYES";1064;536;867;447;32;"AUT.LIB. DEMOCRATIE";360,00;"E";"NICCO";"ROBERTO ROLANDO";"M"
"VALLE D'AOSTA";"VERRAYES";1064;536;867;447;32;"LEGA NORD";29,00;"N";"GIOVANNACCI";"PATRIZIO";"M"
"VALLE D'AOSTA";"VERRES";2113;1015;1671;793;33;"AZ.SOCIALE MUSSOLINI";26,00;"N";"BORLUZZI";"GIANCARLO";"M"
"VALLE D'AOSTA";"VERRES";2113;1015;1671;793;33;"IL POPOLO DELLA LIBERTA'";304,00;"N";"GAMBARDELLA";"GIUSEPPE";"M"
"VALLE D'AOSTA";"VERRES";2113;1015;1671;793;33;"VALLEE D'AOSTE";621,00;"N";"PERRON";"EGO";"M"
"VALLE D'AOSTA";"VERRES";2113;1015;1671;793;33;"AUT.LIB. DEMOCRATIE";554,00;"E";"NICCO";"ROBERTO ROLANDO";"M"
"VALLE D'AOSTA";"VERRES";2113;1015;1671;793;33;"LEGA NORD";65,00;"N";"GIOVANNACCI";"PATRIZIO";"M"
"VALLE D'AOSTA";"VILLENEUVE";913;477;733;391;16;"AZ.SOCIALE MUSSOLINI";11,00;"N";"BORLUZZI";"GIANCARLO";"M"
"VALLE D'AOSTA";"VILLENEUVE";913;477;733;391;16;"IL POPOLO DELLA LIBERTA'";92,00;"N";"GAMBARDELLA";"GIUSEPPE";"M"
"VALLE D'AOSTA";"VILLENEUVE";913;477;733;391;16;"VALLEE D'AOSTE";263,00;"N";"PERRON";"EGO";"M"
"VALLE D'AOSTA";"VILLENEUVE";913;477;733;391;16;"AUT.LIB. DEMOCRATIE";320,00;"E";"NICCO";"ROBERTO ROLANDO";"M"
"VALLE D'AOSTA";"VILLENEUVE";913;477;733;391;16;"LEGA NORD";17,00;"N";"GIOVANNACCI";"PATRIZIO";"M"
