"REGIONE";"PROVINCIA";"NUM_REFERENDUM";"QUESITO";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"NUMVOTISI";"NUMVOTINO";"SCHEDE_BIANCHE"
"VENETO";"Vicenza";"5";"Ministero delle partecipazioni statali";628188;303502;"553402";"269674";"508926";27671;"11717"
"VENETO";"Vicenza";"8";"Ministero turismo e spettacolo";628188;303502;"553698";"269970";"488900";46847;"12093"
"VENETO";"Vicenza";"7";"Ministero agricoltura e foreste";628188;303502;"553042";"269532";"410321";125535;"12348"
"VENETO";"Vicenza";"4";"Casse Risparmio e Monti Pieta'";628188;303502;"553968";"270102";"510241";25403;"12212"
"VENETO";"Vicenza";"3";"Finanziamento pubblico dei partiti";628188;303502;"526490";"242749";"519766";18027;"10759"
"VENETO";"Vicenza";"2";"Stupefacenti e sostanze  psicotrope";628188;303502;"553547";"269717";"277370";256991;"12022"
"VENETO";"Vicenza";"1";"Competenze USL";628188;303502;"553230";"269560";"512692";23077;"11833"
"VENETO";"Vicenza";"6";"Elezione Senato della Repubblica";628188;303502;"553968";"270102";"491958";45875;"10725"
"LAZIO";"Viterbo";"3";"Finanziamento pubblico dei partiti";233396;113667;"194378";"97446";"160501";20352;"8738"
"LAZIO";"Viterbo";"6";"Elezione Senato della Repubblica";233396;113667;"194488";"97570";"145078";36882;"7967"
"LAZIO";"Viterbo";"1";"Competenze USL";233396;113667;"194156";"97353";"148062";31610;"9748"
"LAZIO";"Viterbo";"2";"Stupefacenti e sostanze  psicotrope";233396;113667;"194349";"87483";"97026";83666;"8435"
"LAZIO";"Viterbo";"4";"Casse Risparmio e Monti Pieta'";233396;113667;"194139";"97362";"156706";22122;"10419"
"LAZIO";"Viterbo";"5";"Ministero delle partecipazioni statali";233396;113667;"194118";"97324";"158385";20890;"9577"
"LAZIO";"Viterbo";"7";"Ministero agricoltura e foreste";233396;113667;"194215";"97391";"108284";72385;"8981"
"LAZIO";"Viterbo";"8";"Ministero turismo e spettacolo";233396;113667;"194125";"97331";"139573";40232;"9789"
"FRIULI V. G.";"Trieste";"8";"Ministero turismo e spettacolo";229255;105569;"181080";"85799";"140034";33626;"5042"
"FRIULI V. G.";"Trieste";"6";"Elezione Senato della Repubblica";229255;105569;"181696";"86140";"139425";36815;"3313"
"FRIULI V. G.";"Trieste";"1";"Competenze USL";229255;105569;"181167";"85834";"140072";34045;"4661"
"FRIULI V. G.";"Trieste";"2";"Stupefacenti e sostanze  psicotrope";229255;105569;"181416";"86048";"96187";79014;"3936"
"FRIULI V. G.";"Trieste";"3";"Finanziamento pubblico dei partiti";229255;105569;"181495";"86060";"160361";15660;"3607"
"FRIULI V. G.";"Trieste";"4";"Casse Risparmio e Monti Pieta'";229255;105569;"181220";"85878";"157608";16492;"4989"
"FRIULI V. G.";"Trieste";"5";"Ministero delle partecipazioni statali";229255;105569;"181130";"85826";"157271";16798;"4962"
"FRIULI V. G.";"Trieste";"7";"Ministero agricoltura e foreste";229255;105569;"181093";"85806";"124031";49727;"5189"
"FRIULI V. G.";"Pordenone";"1";"Competenze USL";245479;118492;"198875";"98584";"167678";24889;"4181"
"FRIULI V. G.";"Pordenone";"7";"Ministero agricoltura e foreste";245479;118492;"198865";"98594";"144205";48334;"4244"
"FRIULI V. G.";"Pordenone";"2";"Stupefacenti e sostanze  psicotrope";245479;118492;"199013";"98667";"111267";80966;"4117"
"FRIULI V. G.";"Pordenone";"3";"Finanziamento pubblico dei partiti";245479;118492;"198996";"98671";"181254";12148;"3623"
"FRIULI V. G.";"Pordenone";"4";"Casse Risparmio e Monti Pieta'";245479;118492;"198884";"98600";"180286";11963;"4497"
"FRIULI V. G.";"Pordenone";"5";"Ministero delle partecipazioni statali";245479;118492;"199206";"98737";"181994";10762;"4121"
"FRIULI V. G.";"Pordenone";"6";"Elezione Senato della Repubblica";245479;118492;"199125";"98764";"172541";20802;"3621"
"FRIULI V. G.";"Pordenone";"8";"Ministero turismo e spettacolo";245479;118492;"199210";"98737";"171357";21291;"4155"
"MOLISE";"Isernia";"5";"Ministero delle partecipazioni statali";88686;43187;"50037";"25474";"36892";7258;"4342"
"MOLISE";"Isernia";"1";"Competenze USL";88686;43187;"50041";"25477";"34752";9530;"4162"
"MOLISE";"Isernia";"2";"Stupefacenti e sostanze  psicotrope";88686;43187;"50075";"25503";"25842";18622;"3943"
"MOLISE";"Isernia";"4";"Casse Risparmio e Monti Pieta'";88686;43187;"50041";"25478";"36497";7369;"4540"
"MOLISE";"Isernia";"7";"Ministero agricoltura e foreste";88686;43187;"50046";"25483";"26842";17569;"4144"
"MOLISE";"Isernia";"6";"Elezione Senato della Repubblica";88686;43187;"50092";"25517";"34664";10066;"3995"
"MOLISE";"Isernia";"3";"Finanziamento pubblico dei partiti";88686;43187;"50066";"25497";"37753";6883;"4024"
"MOLISE";"Isernia";"8";"Ministero turismo e spettacolo";88686;43187;"50041";"25477";"32554";11810;"4160"
"SARDEGNA";"Oristano";"6";"Elezione Senato della Repubblica";129509;64199;"92098";"46258";"74778";12301;"2876"
"SARDEGNA";"Oristano";"7";"Ministero agricoltura e foreste";129509;64199;"91963";"46171";"64072";22694;"3155"
"SARDEGNA";"Oristano";"8";"Ministero turismo e spettacolo";129509;64199;"91947";"46164";"73116";13603;"3175"
"SARDEGNA";"Oristano";"4";"Casse Risparmio e Monti Pieta'";129509;64199;"92194";"46283";"77452";8618;"3554"
"SARDEGNA";"Oristano";"3";"Finanziamento pubblico dei partiti";129509;64199;"92051";"46228";"78843";8261;"2871"
"SARDEGNA";"Oristano";"2";"Stupefacenti e sostanze  psicotrope";129509;64199;"92049";"46215";"48072";38645;"2947"
"SARDEGNA";"Oristano";"1";"Competenze USL";129509;64199;"91992";"46192";"75358";11262;"3267"
"SARDEGNA";"Oristano";"5";"Ministero delle partecipazioni statali";129509;64199;"92180";"46277";"78291";8146;"3397"
"SICILIA";"Agrigento";"4";"Casse Risparmio e Monti Pieta'";441813;217813;"227099";"118286";"169369";32303;"14800"
"SICILIA";"Agrigento";"1";"Competenze USL";441813;217813;"227034";"118198";"166069";39069;"13622"
"SICILIA";"Agrigento";"3";"Finanziamento pubblico dei partiti";441813;217813;"226995";"118228";"174220";29498;"13388"
"SICILIA";"Agrigento";"5";"Ministero delle partecipazioni statali";441813;217813;"226950";"118181";"170854";31761;"14489"
"SICILIA";"Agrigento";"7";"Ministero agricoltura e foreste";441813;217813;"227039";"118189";"140556";62818;"13679"
"SICILIA";"Agrigento";"6";"Elezione Senato della Repubblica";441813;217813;"227078";"118275";"147129";57663;"12398"
"SICILIA";"Agrigento";"8";"Ministero turismo e spettacolo";441813;217813;"226986";"118138";"155874";47734;"13826"
"SICILIA";"Agrigento";"2";"Stupefacenti e sostanze  psicotrope";441813;217813;"227006";"118238";"124318";79197;"13123"
"PIEMONTE";"Alessandria";"7";"Ministero agricoltura e foreste";382999;181483;"313617";"154753";"215165";82377;"11075"
"PIEMONTE";"Alessandria";"1";"Competenze USL";382999;181483;"313528";"154635";"249082";47965;"11550"
"PIEMONTE";"Alessandria";"2";"Stupefacenti e sostanze  psicotrope";382999;181483;"313764";"154797";"169186";127516;"11285"
"PIEMONTE";"Alessandria";"3";"Finanziamento pubblico dei partiti";382999;181483;"313710";"154777";"274628";24230;"10058"
"PIEMONTE";"Alessandria";"4";"Casse Risparmio e Monti Pieta'";382999;181483;"313487";"154605";"272078";23834;"12571"
"PIEMONTE";"Alessandria";"5";"Ministero delle partecipazioni statali";382999;181483;"313367";"154496";"273211";23561;"11734"
"PIEMONTE";"Alessandria";"6";"Elezione Senato della Repubblica";382999;181483;"313818";"154881";"256644";42464;"9780"
"PIEMONTE";"Alessandria";"8";"Ministero turismo e spettacolo";382999;181483;"313432";"154581";"255686";40546;"12307"
"MARCHE";"Ancona";"8";"Ministero turismo e spettacolo";374074;178326;"307541";"152117";"239762";48911;"13336"
"MARCHE";"Ancona";"6";"Elezione Senato della Repubblica";374074;178326;"308124";"152487";"244567";47577;"10591"
"MARCHE";"Ancona";"7";"Ministero agricoltura e foreste";374074;178326;"307471";"152089";"194211";94865;"12914"
"MARCHE";"Ancona";"5";"Ministero delle partecipazioni statali";374074;178326;"307450";"152097";"264170";24622;"13241"
"MARCHE";"Ancona";"4";"Casse Risparmio e Monti Pieta'";374074;178326;"307456";"152117";"262019";25689;"13773"
"MARCHE";"Ancona";"3";"Finanziamento pubblico dei partiti";374074;178326;"307756";"152283";"265306";25635;"11506"
"MARCHE";"Ancona";"1";"Competenze USL";374074;178326;"307670";"152142";"238034";50742;"12975"
"MARCHE";"Ancona";"2";"Stupefacenti e sostanze  psicotrope";374074;178326;"307911";"152359";"172712";117019;"12062"
"VALLE D'AOS.";"Aosta";"5";"Ministero delle partecipazioni statali";99201;48907;"77133";"39072";"67499";4408;"3604"
"VALLE D'AOS.";"Aosta";"3";"Finanziamento pubblico dei partiti";99201;48907;"77280";"39135";"68198";4384;"3109"
"VALLE D'AOS.";"Aosta";"7";"Ministero agricoltura e foreste";99201;48907;"77070";"39013";"59515";12660;"3513"
"VALLE D'AOS.";"Aosta";"2";"Stupefacenti e sostanze  psicotrope";99201;48907;"77220";"39138";"44179";27376;"3731"
"VALLE D'AOS.";"Aosta";"6";"Elezione Senato della Repubblica";99201;48907;"77239";"39128";"64595";7760;"3326"
"VALLE D'AOS.";"Aosta";"4";"Casse Risparmio e Monti Pieta'";99201;48907;"77133";"39066";"67439";4376;"3735"
"VALLE D'AOS.";"Aosta";"8";"Ministero turismo e spettacolo";99201;48907;"77070";"39011";"64690";7376;"3543"
"VALLE D'AOS.";"Aosta";"1";"Competenze USL";99201;48907;"77196";"39130";"56535";15090;"3853"
"TOSCANA";"Arezzo";"7";"Ministero agricoltura e foreste";266658;128856;"222217";"111545";"142810";67174;"8902"
"TOSCANA";"Arezzo";"6";"Elezione Senato della Repubblica";266658;128856;"222654";"112023";"179862";32651;"6955"
"TOSCANA";"Arezzo";"5";"Ministero delle partecipazioni statali";266658;128856;"222166";"111494";"190397";19363;"9098"
"TOSCANA";"Arezzo";"1";"Competenze USL";266658;128856;"222170";"111475";"168610";40996;"9206"
"TOSCANA";"Arezzo";"2";"Stupefacenti e sostanze  psicotrope";266658;128856;"222580";"111701";"125545";84890;"8312"
"TOSCANA";"Arezzo";"3";"Finanziamento pubblico dei partiti";266658;128856;"222387";"111644";"191563";19675;"7971"
"TOSCANA";"Arezzo";"4";"Casse Risparmio e Monti Pieta'";266658;128856;"222169";"111503";"188457";20252;"9985"
"TOSCANA";"Arezzo";"8";"Ministero turismo e spettacolo";266658;128856;"222107";"111471";"173083";36389;"9419"
"MARCHE";"Ascoli Piceno";"6";"Elezione Senato della Repubblica";304391;147477;"244212";"122672";"184164";43253;"10277"
"MARCHE";"Ascoli Piceno";"1";"Competenze USL";304391;147477;"243953";"122425";"187000";37731;"11682"
"MARCHE";"Ascoli Piceno";"2";"Stupefacenti e sostanze  psicotrope";304391;147477;"244384";"122781";"128640";109232;"11497"
"MARCHE";"Ascoli Piceno";"3";"Finanziamento pubblico dei partiti";304391;147477;"244698";"122529";"202156";24470;"11088"
"MARCHE";"Ascoli Piceno";"4";"Casse Risparmio e Monti Pieta'";304391;147477;"243887";"122406";"197583";26539;"12685"
"MARCHE";"Ascoli Piceno";"7";"Ministero agricoltura e foreste";304391;147477;"243931";"122401";"148628";76618;"11835"
"MARCHE";"Ascoli Piceno";"8";"Ministero turismo e spettacolo";304391;147477;"243962";"122448";"179808";45293;"11855"
"MARCHE";"Ascoli Piceno";"5";"Ministero delle partecipazioni statali";304391;147477;"243950";"122421";"200872";23838;"12344"
"PIEMONTE";"Asti";"1";"Competenze USL";180446;86368;"144099";"71714";"113031";21145;"6752"
"PIEMONTE";"Asti";"2";"Stupefacenti e sostanze  psicotrope";180446;86368;"144179";"71774";"74981";59078;"6601"
"PIEMONTE";"Asti";"3";"Finanziamento pubblico dei partiti";180446;86368;"144146";"71748";"123886";11012;"6226"
"PIEMONTE";"Asti";"4";"Casse Risparmio e Monti Pieta'";180446;86368;"144083";"71713";"122121";11430;"7255"
"PIEMONTE";"Asti";"5";"Ministero delle partecipazioni statali";180446;86368;"144062";"71695";"123290";10652;"7037"
"PIEMONTE";"Asti";"6";"Elezione Senato della Repubblica";180446;86368;"144193";"71947";"116416";18534;"6186"
"PIEMONTE";"Asti";"8";"Ministero turismo e spettacolo";180446;86368;"144004";"71695";"115192";18415;"7384"
"PIEMONTE";"Asti";"7";"Ministero agricoltura e foreste";180446;86368;"144090";"71716";"98267";36393;"6420"
"CAMPANIA";"Avellino";"6";"Elezione Senato della Repubblica";389888;191388;"218348";"114128";"151430";45926;"14482"
"CAMPANIA";"Avellino";"7";"Ministero agricoltura e foreste";389888;191388;"218104";"113957";"111208";84890;"15338"
"CAMPANIA";"Avellino";"8";"Ministero turismo e spettacolo";389888;191388;"217851";"113270";"141036";54401;"15839"
"CAMPANIA";"Avellino";"1";"Competenze USL";389888;191388;"218367";"114001";"156031";39347;"16040"
"CAMPANIA";"Avellino";"5";"Ministero delle partecipazioni statali";389888;191388;"217931";"113798";"161837";32550;"17011"
"CAMPANIA";"Avellino";"3";"Finanziamento pubblico dei partiti";389888;191388;"218333";"114025";"165471";30642;"15533"
"CAMPANIA";"Avellino";"2";"Stupefacenti e sostanze  psicotrope";389888;191388;"218067";"113879";"106366";89727;"15097"
"CAMPANIA";"Avellino";"4";"Casse Risparmio e Monti Pieta'";389888;191388;"217966";"113822";"160074";33973;"17079"
"PUGLIA";"Bari";"6";"Elezione Senato della Repubblica";1233157;598838;"848627";"429963";"613283";180367;"31236"
"PUGLIA";"Bari";"8";"Ministero turismo e spettacolo";1233157;598838;"847458";"430189";"574711";208594;"37884"
"PUGLIA";"Bari";"7";"Ministero agricoltura e foreste";1233157;598838;"848284";"430285";"464002";321014;"39531"
"PUGLIA";"Bari";"5";"Ministero delle partecipazioni statali";1233157;598838;"843433";"427940";"669539";107989;"43115"
"PUGLIA";"Bari";"4";"Casse Risparmio e Monti Pieta'";1233157;598838;"847113";"429832";"665805";113648;"43167"
"PUGLIA";"Bari";"3";"Finanziamento pubblico dei partiti";1233157;598838;"847643";"430209";"682341";103274;"38328"
"PUGLIA";"Bari";"2";"Stupefacenti e sostanze  psicotrope";1233157;598838;"848289";"430503";"389746";396938;"35294"
"PUGLIA";"Bari";"1";"Competenze USL";1233157;598838;"847319";"429658";"648521";135660;"39019"
"VENETO";"Belluno";"2";"Stupefacenti e sostanze  psicotrope";192119;91318;"145514";"71257";"75050";65259;"3557"
"VENETO";"Belluno";"3";"Finanziamento pubblico dei partiti";192119;91318;"145538";"71743";"132971";8296;"3001"
"VENETO";"Belluno";"4";"Casse Risparmio e Monti Pieta'";192119;91318;"145449";"71193";"131904";8476;"3692"
"VENETO";"Belluno";"5";"Ministero delle partecipazioni statali";192119;91318;"145455";"71195";"133685";7210;"3409"
"VENETO";"Belluno";"6";"Elezione Senato della Repubblica";192119;91318;"145725";"71314";"128010";13468;"2815"
"VENETO";"Belluno";"7";"Ministero agricoltura e foreste";192119;91318;"145423";"71173";"108567";32227;"3373"
"VENETO";"Belluno";"8";"Ministero turismo e spettacolo";192119;91318;"145420";"71180";"127873";12832;"3621"
"VENETO";"Belluno";"1";"Competenze USL";192119;91318;"145507";"71159";"123957";16668;"3380"
"CAMPANIA";"Benevento";"5";"Ministero delle partecipazioni statali";257255;125538;"157824";"81501";"113809";23735;"13490"
"CAMPANIA";"Benevento";"8";"Ministero turismo e spettacolo";257255;125538;"157765";"81500";"109126";39101;"12806"
"CAMPANIA";"Benevento";"7";"Ministero agricoltura e foreste";257255;125538;"157831";"81441";"78936";59801;"12466"
"CAMPANIA";"Benevento";"3";"Finanziamento pubblico dei partiti";257255;125538;"157871";"81576";"117168";21529;"12748"
"CAMPANIA";"Benevento";"2";"Stupefacenti e sostanze  psicotrope";257255;125538;"157891";"81580";"76949";61671;"12584"
"CAMPANIA";"Benevento";"1";"Competenze USL";257255;125538;"157906";"81529";"109465";28775;"12804"
"CAMPANIA";"Benevento";"6";"Elezione Senato della Repubblica";257255;125538;"158005";"81614";"107824";31500;"12089"
"CAMPANIA";"Benevento";"4";"Casse Risparmio e Monti Pieta'";257255;125538;"157942";"81524";"112408";24619;"13704"
"LOMBARDIA";"Bergamo";"3";"Finanziamento pubblico dei partiti";769799;372610;"678778";"330554";"610437";43222;"17384"
"LOMBARDIA";"Bergamo";"7";"Ministero agricoltura e foreste";769799;372610;"678169";"330269";"495326";156523;"19227"
"LOMBARDIA";"Bergamo";"6";"Elezione Senato della Repubblica";769799;372610;"679069";"330853";"589130";65411;"17507"
"LOMBARDIA";"Bergamo";"8";"Ministero turismo e spettacolo";769799;372610;"678088";"330225";"587091";63951;"20279"
"LOMBARDIA";"Bergamo";"4";"Casse Risparmio e Monti Pieta'";769799;372610;"678190";"330289";"608958";42057;"19737"
"LOMBARDIA";"Bergamo";"2";"Stupefacenti e sostanze  psicotrope";769799;372610;"679021";"330750";"341173";310193;"17996"
"LOMBARDIA";"Bergamo";"1";"Competenze USL";769799;372610;"678413";"330516";"567631";84621;"18536"
"LOMBARDIA";"Bergamo";"5";"Ministero delle partecipazioni statali";769799;372610;"678120";"330244";"614910";37295;"18799"
"EMILIA ROM.";"Bologna";"7";"Ministero agricoltura e foreste";794402;377825;"700888";"339671";"503986";173358;"17502"
"EMILIA ROM.";"Bologna";"1";"Competenze USL";794402;377825;"701344";"339916";"529504";147687;"17232"
"EMILIA ROM.";"Bologna";"6";"Elezione Senato della Repubblica";794402;377825;"702802";"340789";"600630";82523;"13537"
"EMILIA ROM.";"Bologna";"8";"Ministero turismo e spettacolo";794402;377825;"700992";"339756";"593649";82953;"18029"
"EMILIA ROM.";"Bologna";"5";"Ministero delle partecipazioni statali";794402;377825;"701212";"339870";"636785";41232;"16821"
"EMILIA ROM.";"Bologna";"4";"Casse Risparmio e Monti Pieta'";794402;377825;"701300";"339940";"637134";39793;"17923"
"EMILIA ROM.";"Bologna";"2";"Stupefacenti e sostanze  psicotrope";794402;377825;"676602";"315355";"431157";248388;"15353"
"EMILIA ROM.";"Bologna";"3";"Finanziamento pubblico dei partiti";794402;377825;"702019";"340348";"637793";44719;"13731"
"TRENTINO AA";"Bolzano";"8";"Ministero turismo e spettacolo";361151;176845;"279548";"137817";"222596";30965;"23088"
"TRENTINO AA";"Bolzano";"1";"Competenze USL";361151;176845;"279444";"137763";"207956";37027;"31325"
"TRENTINO AA";"Bolzano";"2";"Stupefacenti e sostanze  psicotrope";361151;176845;"279507";"137870";"141642";105243;"28844"
"TRENTINO AA";"Bolzano";"3";"Finanziamento pubblico dei partiti";361151;176845;"279592";"137858";"225570";21328;"29872"
"TRENTINO AA";"Bolzano";"4";"Casse Risparmio e Monti Pieta'";361151;176845;"279443";"137786";"220681";22146;"33580"
"TRENTINO AA";"Bolzano";"5";"Ministero delle partecipazioni statali";361151;176845;"279917";"137815";"233638";18010;"25041"
"TRENTINO AA";"Bolzano";"6";"Elezione Senato della Repubblica";361151;176845;"279566";"137911";"208640";42819;"25147"
"TRENTINO AA";"Bolzano";"7";"Ministero agricoltura e foreste";361151;176845;"279424";"137761";"206145";44767;"25577"
"LOMBARDIA";"Brescia";"8";"Ministero turismo e spettacolo";862796;414755;"747543";"362851";"671291";46265;"22247"
"LOMBARDIA";"Brescia";"5";"Ministero delle partecipazioni statali";862796;414755;"747736";"362917";"675330";43262;"21458"
"LOMBARDIA";"Brescia";"4";"Casse Risparmio e Monti Pieta'";862796;414755;"747677";"362938";"669054";48080;"22328"
"LOMBARDIA";"Brescia";"3";"Finanziamento pubblico dei partiti";862796;414755;"748088";"363183";"672144";48556;"19369"
"LOMBARDIA";"Brescia";"2";"Stupefacenti e sostanze  psicotrope";862796;414755;"748414";"363387";"386915";330302;"20157"
"LOMBARDIA";"Brescia";"6";"Elezione Senato della Repubblica";862796;414755;"748871";"364073";"645973";75584;"19019"
"LOMBARDIA";"Brescia";"7";"Ministero agricoltura e foreste";862796;414755;"747680";"362939";"575414";142484;"21562"
"LOMBARDIA";"Brescia";"1";"Competenze USL";862796;414755;"747784";"362969";"617515";101402;"20867"
"PUGLIA";"Brindisi";"6";"Elezione Senato della Repubblica";328064;157722;"228349";"113734";"157999";49124;"13383"
"PUGLIA";"Brindisi";"7";"Ministero agricoltura e foreste";328064;157722;"228155";"111896";"125989";78469;"15699"
"PUGLIA";"Brindisi";"1";"Competenze USL";328064;157722;"228156";"113523";"163424";40970;"15665"
"PUGLIA";"Brindisi";"5";"Ministero delle partecipazioni statali";328064;157722;"228098";"113488";"169709";33608;"16725"
"PUGLIA";"Brindisi";"4";"Casse Risparmio e Monti Pieta'";328064;157722;"228133";"113518";"167570";35190;"15867"
"PUGLIA";"Brindisi";"8";"Ministero turismo e spettacolo";328064;157722;"228274";"113548";"148952";55187;"15977"
"PUGLIA";"Brindisi";"3";"Finanziamento pubblico dei partiti";328064;157722;"228758";"113836";"172415";32024;"15418"
"PUGLIA";"Brindisi";"2";"Stupefacenti e sostanze  psicotrope";328064;157722;"228314";"113631";"105280";99944;"14486"
"SARDEGNA";"Cagliari";"4";"Casse Risparmio e Monti Pieta'";614544;301370;"455974";"228237";"391575";41029;"14502"
"SARDEGNA";"Cagliari";"5";"Ministero delle partecipazioni statali";614544;301370;"455998";"228395";"391720";41612;"14055"
"SARDEGNA";"Cagliari";"8";"Ministero turismo e spettacolo";614544;301370;"455928";"228242";"362322";72005;"13347"
"SARDEGNA";"Cagliari";"6";"Elezione Senato della Repubblica";614544;301370;"456774";"228835";"368625";68709;"10990"
"SARDEGNA";"Cagliari";"2";"Stupefacenti e sostanze  psicotrope";614544;301370;"456562";"228671";"236825";198313;"11604"
"SARDEGNA";"Cagliari";"3";"Finanziamento pubblico dei partiti";614544;301370;"456306";"228471";"396750";40281;"11595"
"SARDEGNA";"Cagliari";"7";"Ministero agricoltura e foreste";614544;301370;"456075";"228381";"331231";102599;"13711"
"SARDEGNA";"Cagliari";"1";"Competenze USL";614544;301370;"456073";"228334";"369547";64547;"13206"
"SICILIA";"Caltanissetta";"1";"Competenze USL";262904;128152;"150253";"76423";"105826";29963;"8550"
"SICILIA";"Caltanissetta";"2";"Stupefacenti e sostanze  psicotrope";262904;128152;"150346";"76499";"80468";55296;"8422"
"SICILIA";"Caltanissetta";"3";"Finanziamento pubblico dei partiti";262904;128152;"150309";"76465";"111224";24784;"8423"
"SICILIA";"Caltanissetta";"4";"Casse Risparmio e Monti Pieta'";262904;128152;"150245";"76425";"108166";26562;"9386"
"SICILIA";"Caltanissetta";"5";"Ministero delle partecipazioni statali";262904;128152;"150245";"76420";"108855";26340;"9191"
"SICILIA";"Caltanissetta";"7";"Ministero agricoltura e foreste";262904;128152;"150253";"76430";"89394";46356;"8713"
"SICILIA";"Caltanissetta";"6";"Elezione Senato della Repubblica";262904;128152;"150239";"76419";"93565";43271;"7620"
"SICILIA";"Caltanissetta";"8";"Ministero turismo e spettacolo";262904;128152;"150239";"76419";"99193";36514;"8599"
"MOLISE";"Campobasso";"3";"Finanziamento pubblico dei partiti";222438;108765;"141498";"71266";"110145";16868;"10043"
"MOLISE";"Campobasso";"2";"Stupefacenti e sostanze  psicotrope";222438;108765;"141754";"71521";"75627";50345;"10187"
"MOLISE";"Campobasso";"4";"Casse Risparmio e Monti Pieta'";222438;108765;"141411";"71209";"106835";18724;"11214"
"MOLISE";"Campobasso";"7";"Ministero agricoltura e foreste";222438;108765;"141425";"71239";"80208";46449;"10313"
"MOLISE";"Campobasso";"6";"Elezione Senato della Repubblica";222438;108765;"141582";"71335";"100693";26794;"9482"
"MOLISE";"Campobasso";"8";"Ministero turismo e spettacolo";222438;108765;"141380";"71198";"95980";30586;"10341"
"MOLISE";"Campobasso";"5";"Ministero delle partecipazioni statali";222438;108765;"141281";"71094";"107892";18118;"11029"
"MOLISE";"Campobasso";"1";"Competenze USL";222438;108765;"141411";"71208";"103058";23320;"10492"
"CAMPANIA";"Caserta";"1";"Competenze USL";643404;310794;"403687";"207935";"283360";75354;"31821"
"CAMPANIA";"Caserta";"4";"Casse Risparmio e Monti Pieta'";643404;310794;"403996";"208063";"291766";64573;"33948"
"CAMPANIA";"Caserta";"2";"Stupefacenti e sostanze  psicotrope";643404;310794;"403959";"208122";"194618";165063;"30422"
"CAMPANIA";"Caserta";"3";"Finanziamento pubblico dei partiti";643404;310794;"403913";"208082";"301794";57588;"31705"
"CAMPANIA";"Caserta";"7";"Ministero agricoltura e foreste";643404;310794;"404018";"208091";"222739";135734;"32337"
"CAMPANIA";"Caserta";"6";"Elezione Senato della Repubblica";643404;310794;"404294";"208337";"269109";92954;"28816"
"CAMPANIA";"Caserta";"8";"Ministero turismo e spettacolo";643404;310794;"403750";"207974";"254694";104840;"31665"
"CAMPANIA";"Caserta";"5";"Ministero delle partecipazioni statali";643404;310794;"404006";"208213";"292970";64204;"33413"
"SICILIA";"Catania";"7";"Ministero agricoltura e foreste";861032;415888;"564254";"285324";"344268";164476;"28630"
"SICILIA";"Catania";"6";"Elezione Senato della Repubblica";861032;415888;"564325";"285493";"358434";154934;"24171"
"SICILIA";"Catania";"5";"Ministero delle partecipazioni statali";861032;415888;"564122";"285563";"421233";86042;"29630"
"SICILIA";"Catania";"4";"Casse Risparmio e Monti Pieta'";861032;415888;"564053";"285309";"416739";88709;"30677"
"SICILIA";"Catania";"3";"Finanziamento pubblico dei partiti";861032;415888;"564420";"285502";"430458";79659;"27126"
"SICILIA";"Catania";"2";"Stupefacenti e sostanze  psicotrope";861032;415888;"564514";"285724";"306760";203734;"26281"
"SICILIA";"Catania";"1";"Competenze USL";861032;415888;"563771";"285108";"406589";102174;"24235"
"SICILIA";"Catania";"8";"Ministero turismo e spettacolo";861032;415888;"564006";"285203";"369772";140808;"26862"
"CALABRIA";"Catanzaro";"1";"Competenze USL";613377;300703;"331246";"174182";"235775";56798;"25450"
"CALABRIA";"Catanzaro";"2";"Stupefacenti e sostanze  psicotrope";613377;300703;"331537";"174370";"171892";121537;"24510"
"CALABRIA";"Catanzaro";"3";"Finanziamento pubblico dei partiti";613377;300703;"331421";"174300";"251691";41661;"25255"
"CALABRIA";"Catanzaro";"4";"Casse Risparmio e Monti Pieta'";613377;300703;"331230";"174170";"244034";45765;"27747"
"CALABRIA";"Catanzaro";"5";"Ministero delle partecipazioni statali";613377;300703;"331192";"174130";"244983";45782;"27145"
"CALABRIA";"Catanzaro";"7";"Ministero agricoltura e foreste";613377;300703;"331251";"174161";"186939";105683;"25790"
"CALABRIA";"Catanzaro";"6";"Elezione Senato della Repubblica";613377;300703;"331695";"174456";"223922";72038;"23077"
"CALABRIA";"Catanzaro";"8";"Ministero turismo e spettacolo";613377;300703;"331192";"174140";"218569";74315;"25185"
"ABRUZZI";"Chieti";"5";"Ministero delle partecipazioni statali";348453;169957;"247127";"124473";"195375";29218;"14365"
"ABRUZZI";"Chieti";"2";"Stupefacenti e sostanze  psicotrope";348453;169957;"247346";"124687";"132780";92444;"13603"
"ABRUZZI";"Chieti";"1";"Competenze USL";348453;169957;"247162";"124487";"184316";40163;"13267"
"ABRUZZI";"Chieti";"4";"Casse Risparmio e Monti Pieta'";348453;169957;"247152";"124487";"193484";30042;"14983"
"ABRUZZI";"Chieti";"7";"Ministero agricoltura e foreste";348453;169957;"247188";"124502";"144005";81652;"13491"
"ABRUZZI";"Chieti";"6";"Elezione Senato della Repubblica";348453;169957;"247537";"124718";"179130";48184;"12234"
"ABRUZZI";"Chieti";"8";"Ministero turismo e spettacolo";348453;169957;"247126";"124468";"174595";50754;"13590"
"ABRUZZI";"Chieti";"3";"Finanziamento pubblico dei partiti";348453;169957;"247304";"124593";"198158";27791;"13320"
