"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";46,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"AUTONOMIE LIBERTE' DEMOCRATIE";64,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"FARE PER FERMARE IL DECLINO";2,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"VALLEE D'AOSTE";79,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"UNIONE DI CENTRO";11,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"CASAPOUND ITALIA";6,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"JOVENCAN";560;288;468;243;8;"LEGA NORD";7,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"UNION VALDOTAINE PROGRESSISTE";25,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"FRATELLI D'ITALIA";4,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";9,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"AUTONOMIE LIBERTE' DEMOCRATIE";10,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"VALLEE D'AOSTE";19,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"UNIONE DI CENTRO";2,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";94;48;78;42;2;"LEGA NORD";5,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"UNION VALDOTAINE PROGRESSISTE";390,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"FRATELLI D'ITALIA";39,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";176,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"AUTONOMIE LIBERTE' DEMOCRATIE";168,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"NATION VAL D'OUTA";3,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"FARE PER FERMARE IL DECLINO";14,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"VALLEE D'AOSTE";212,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"UNIONE DI CENTRO";22,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"CASAPOUND ITALIA";8,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"LA SALLE";1594;796;1132;556;29;"LEGA NORD";31,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"UNION VALDOTAINE PROGRESSISTE";182,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"FRATELLI D'ITALIA";20,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";68,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"AUTONOMIE LIBERTE' DEMOCRATIE";39,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"FARE PER FERMARE IL DECLINO";3,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"VALLEE D'AOSTE";144,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"UNIONE DI CENTRO";8,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"CASAPOUND ITALIA";2,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"LA THUILE";633;316;500;266;7;"LEGA NORD";16,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"UNION VALDOTAINE PROGRESSISTE";72,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"FRATELLI D'ITALIA";3,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";33,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"AUTONOMIE LIBERTE' DEMOCRATIE";24,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"VALLEE D'AOSTE";101,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"UNIONE DI CENTRO";2,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"LILLIANES";382;188;262;128;10;"LEGA NORD";7,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"UNION VALDOTAINE PROGRESSISTE";251,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"FRATELLI D'ITALIA";35,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";210,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"AUTONOMIE LIBERTE' DEMOCRATIE";165,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"FARE PER FERMARE IL DECLINO";2,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"VALLEE D'AOSTE";324,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"UNIONE DI CENTRO";5,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"CASAPOUND ITALIA";5,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"MONTJOVET";1409;707;1089;564;33;"LEGA NORD";28,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"UNION VALDOTAINE PROGRESSISTE";313,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"FRATELLI D'ITALIA";64,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";190,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"AUTONOMIE LIBERTE' DEMOCRATIE";224,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"FARE PER FERMARE IL DECLINO";14,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"VALLEE D'AOSTE";213,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"UNIONE DI CENTRO";29,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"CASAPOUND ITALIA";11,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"MORGEX";1617;780;1224;602;34;"LEGA NORD";76,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"UNION VALDOTAINE PROGRESSISTE";462,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"FRATELLI D'ITALIA";69,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";297,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"AUTONOMIE LIBERTE' DEMOCRATIE";322,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"NATION VAL D'OUTA";3,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"FARE PER FERMARE IL DECLINO";10,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"VALLEE D'AOSTE";409,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"UNIONE DI CENTRO";19,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"CASAPOUND ITALIA";16,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"NUS";2288;1134;1780;879;52;"LEGA NORD";51,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"UNION VALDOTAINE PROGRESSISTE";42,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"FRATELLI D'ITALIA";4,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";20,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"AUTONOMIE LIBERTE' DEMOCRATIE";13,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"VALLEE D'AOSTE";23,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"UNIONE DI CENTRO";0,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"CASAPOUND ITALIA";1,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"OLLOMONT";141;76;114;65;5;"LEGA NORD";1,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"UNION VALDOTAINE PROGRESSISTE";40,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"FRATELLI D'ITALIA";5,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";7,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"AUTONOMIE LIBERTE' DEMOCRATIE";28,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"FARE PER FERMARE IL DECLINO";1,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"VALLEE D'AOSTE";44,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"UNIONE DI CENTRO";1,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"OYACE";174;94;141;75;3;"LEGA NORD";2,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"UNION VALDOTAINE PROGRESSISTE";85,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"FRATELLI D'ITALIA";2,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";42,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"AUTONOMIE LIBERTE' DEMOCRATIE";44,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"VALLEE D'AOSTE";79,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"UNIONE DI CENTRO";7,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"PERLOZ";377;190;281;141;5;"LEGA NORD";7,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"UNION VALDOTAINE PROGRESSISTE";200,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"FRATELLI D'ITALIA";47,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";184,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"AUTONOMIE LIBERTE' DEMOCRATIE";169,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"NATION VAL D'OUTA";1,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"FARE PER FERMARE IL DECLINO";6,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"VALLEE D'AOSTE";313,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"UNIONE DI CENTRO";8,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"CASAPOUND ITALIA";21,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"POLLEIN";1230;607;1029;513;15;"LEGA NORD";26,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"UNION VALDOTAINE PROGRESSISTE";35,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"FRATELLI D'ITALIA";2,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";31,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"AUTONOMIE LIBERTE' DEMOCRATIE";16,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"FARE PER FERMARE IL DECLINO";0,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"VALLEE D'AOSTE";25,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"UNIONE DI CENTRO";1,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"CASAPOUND ITALIA";0,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"PONTBOSET";164;82;122;64;3;"LEGA NORD";2,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"UNION VALDOTAINE PROGRESSISTE";148,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"FRATELLI D'ITALIA";14,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";74,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"AUTONOMIE LIBERTE' DEMOCRATIE";77,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"FARE PER FERMARE IL DECLINO";4,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"VALLEE D'AOSTE";157,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"UNIONE DI CENTRO";5,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"CASAPOUND ITALIA";3,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"PONTEY";640;321;526;270;11;"LEGA NORD";17,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"UNION VALDOTAINE PROGRESSISTE";496,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"FRATELLI D'ITALIA";84,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";499,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"AUTONOMIE LIBERTE' DEMOCRATIE";376,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"NATION VAL D'OUTA";6,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"FARE PER FERMARE IL DECLINO";18,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"VALLEE D'AOSTE";609,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"UNIONE DI CENTRO";75,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"CASAPOUND ITALIA";12,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"PONT-SAINT-MARTIN";3087;1488;2396;1166;41;"LEGA NORD";67,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"UNION VALDOTAINE PROGRESSISTE";122,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"FRATELLI D'ITALIA";51,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";99,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"AUTONOMIE LIBERTE' DEMOCRATIE";60,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"NATION VAL D'OUTA";2,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"FARE PER FERMARE IL DECLINO";9,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"VALLEE D'AOSTE";164,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"UNIONE DI CENTRO";15,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"CASAPOUND ITALIA";6,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"PRE'-SAINT-DIDIER";795;397;571;286;7;"LEGA NORD";21,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"UNION VALDOTAINE PROGRESSISTE";633,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"FRATELLI D'ITALIA";84,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";526,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"AUTONOMIE LIBERTE' DEMOCRATIE";413,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"NATION VAL D'OUTA";4,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"FARE PER FERMARE IL DECLINO";13,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"VALLEE D'AOSTE";539,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"UNIONE DI CENTRO";46,00;"N";"BRINGHEN";"LUCA";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"CASAPOUND ITALIA";5,00;"N";"LADU";"ANDREA";"M"
"VALLE D'AOSTA";"QUART";3141;1585;2463;1264;34;"LEGA NORD";65,00;"N";"SPELGATTI";"NICOLETTA";"F"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"UNION VALDOTAINE PROGRESSISTE";17,00;"N";"VIERIN";"LAURENT";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"FRATELLI D'ITALIA";1,00;"N";"MELONI";"GIORGIA";"F"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"MOVIMENTO 5 STELLE BEPPEGRILLO.IT";10,00;"N";"COGNETTA";"ROBERTO UGO MASSIMO";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"AUTONOMIE LIBERTE' DEMOCRATIE";8,00;"N";"GUICHARDAZ";"JEAN PIERRE";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"NATION VAL D'OUTA";0,00;"N";"CAMPION";"EROS";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"FARE PER FERMARE IL DECLINO";1,00;"N";"BUILLET";"FABRIZIO";"M"
"VALLE D'AOSTA";"RHEMES-NOTRE-DAME";81;48;64;38;6;"VALLEE D'AOSTE";12,00;"E";"MARGUERETTAZ";"RUDI FRANCO";"M"
