"COLLEGIO";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA";"ELETTO";"COGNOME";"NOME";"SESSO"
"VALLE D'AOSTA";"FONTAINEMORE";367;183;281;146;7;"FI-AN";23,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"FONTAINEMORE";367;183;281;146;7;"PARTITO PENSIONATI";0,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"FONTAINEMORE";367;183;281;146;7;"LEGA NORD V.D'AOSTE";8,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"FONTAINEMORE";367;183;281;146;7;"AUT.LIB. DEMOCRATIE";162,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"FIAMMA TRICOLORE";0,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"VALLEE D'AOSTE";122,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"ALTERNATIVA SOCIALE MUSSOLINI";4,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"UNIONE DI CENTRO";15,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"FI-AN";44,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"PARTITO PENSIONATI";0,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"LEGA NORD V.D'AOSTE";11,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"GABY";413;213;364;190;18;"AUT.LIB. DEMOCRATIE";146,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"FIAMMA TRICOLORE";2,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"VALLEE D'AOSTE";283,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"ALTERNATIVA SOCIALE MUSSOLINI";12,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"UNIONE DI CENTRO";16,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"FI-AN";90,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"PARTITO PENSIONATI";16,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"LEGA NORD V.D'AOSTE";12,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"GIGNOD";1068;535;866;438;31;"AUT.LIB. DEMOCRATIE";354,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"FIAMMA TRICOLORE";6,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"VALLEE D'AOSTE";671,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"ALTERNATIVA SOCIALE MUSSOLINI";43,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"UNIONE DI CENTRO";36,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"FI-AN";276,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"PARTITO PENSIONATI";24,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"LEGA NORD V.D'AOSTE";23,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"GRESSAN";2437;1234;2105;1083;68;"AUT.LIB. DEMOCRATIE";894,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"FIAMMA TRICOLORE";1,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"VALLEE D'AOSTE";50,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"ALTERNATIVA SOCIALE MUSSOLINI";1,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"UNIONE DI CENTRO";7,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"FI-AN";37,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"PARTITO PENSIONATI";2,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"LEGA NORD V.D'AOSTE";12,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"GRESSONEY-LA-TRINITE'";255;120;217;107;4;"AUT.LIB. DEMOCRATIE";102,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"FIAMMA TRICOLORE";2,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"VALLEE D'AOSTE";177,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"ALTERNATIVA SOCIALE MUSSOLINI";11,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"UNIONE DI CENTRO";21,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"FI-AN";102,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"PARTITO PENSIONATI";9,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"LEGA NORD V.D'AOSTE";14,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"GRESSONEY-SAINT-JEAN";659;325;548;272;24;"AUT.LIB. DEMOCRATIE";180,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"FIAMMA TRICOLORE";5,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"VALLEE D'AOSTE";261,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"ALTERNATIVA SOCIALE MUSSOLINI";14,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"UNIONE DI CENTRO";25,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"FI-AN";78,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"PARTITO PENSIONATI";11,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"LEGA NORD V.D'AOSTE";25,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"HONE";965;455;812;390;25;"AUT.LIB. DEMOCRATIE";350,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"FIAMMA TRICOLORE";2,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"VALLEE D'AOSTE";109,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"ALTERNATIVA SOCIALE MUSSOLINI";7,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"UNIONE DI CENTRO";13,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"FI-AN";23,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"PARTITO PENSIONATI";3,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"LEGA NORD V.D'AOSTE";3,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"INTROD";469;219;395;197;18;"AUT.LIB. DEMOCRATIE";207,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"FIAMMA TRICOLORE";2,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"VALLEE D'AOSTE";105,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"ALTERNATIVA SOCIALE MUSSOLINI";2,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"UNIONE DI CENTRO";8,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"FI-AN";48,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"PARTITO PENSIONATI";1,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"LEGA NORD V.D'AOSTE";5,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"ISSIME";332;174;299;160;15;"AUT.LIB. DEMOCRATIE";103,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"FIAMMA TRICOLORE";1,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"VALLEE D'AOSTE";269,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"ALTERNATIVA SOCIALE MUSSOLINI";11,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"UNIONE DI CENTRO";11,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"FI-AN";35,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"PARTITO PENSIONATI";8,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"LEGA NORD V.D'AOSTE";17,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"ISSOGNE";1189;594;976;482;37;"AUT.LIB. DEMOCRATIE";544,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"FIAMMA TRICOLORE";1,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"VALLEE D'AOSTE";134,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"ALTERNATIVA SOCIALE MUSSOLINI";10,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"UNIONE DI CENTRO";5,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"FI-AN";54,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"PARTITO PENSIONATI";3,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"LEGA NORD V.D'AOSTE";3,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"JOVENCAN";534;275;452;234;20;"AUT.LIB. DEMOCRATIE";206,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"FIAMMA TRICOLORE";0,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"VALLEE D'AOSTE";27,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"ALTERNATIVA SOCIALE MUSSOLINI";2,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"UNIONE DI CENTRO";1,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"FI-AN";11,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"PARTITO PENSIONATI";0,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"LEGA NORD V.D'AOSTE";1,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"LA MAGDELEINE";83;43;78;40;3;"AUT.LIB. DEMOCRATIE";32,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"FIAMMA TRICOLORE";10,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"VALLEE D'AOSTE";324,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"ALTERNATIVA SOCIALE MUSSOLINI";16,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"UNIONE DI CENTRO";30,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"FI-AN";213,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"PARTITO PENSIONATI";14,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"LEGA NORD V.D'AOSTE";33,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"LA SALLE";1553;777;1252;639;50;"AUT.LIB. DEMOCRATIE";527,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"FIAMMA TRICOLORE";4,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"VALLEE D'AOSTE";163,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"ALTERNATIVA SOCIALE MUSSOLINI";5,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"UNIONE DI CENTRO";18,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"FI-AN";167,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"PARTITO PENSIONATI";6,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"LEGA NORD V.D'AOSTE";25,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"LA THUILE";645;328;549;301;21;"AUT.LIB. DEMOCRATIE";122,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"FIAMMA TRICOLORE";5,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"VALLEE D'AOSTE";115,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"ALTERNATIVA SOCIALE MUSSOLINI";3,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"UNIONE DI CENTRO";11,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"FI-AN";28,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"PARTITO PENSIONATI";6,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"LEGA NORD V.D'AOSTE";11,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"LILLIANES";407;200;345;179;13;"AUT.LIB. DEMOCRATIE";135,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"FIAMMA TRICOLORE";8,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"VALLEE D'AOSTE";381,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"ALTERNATIVA SOCIALE MUSSOLINI";17,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"UNIONE DI CENTRO";18,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"FI-AN";139,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"PARTITO PENSIONATI";17,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"LEGA NORD V.D'AOSTE";32,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"MONTJOVET";1421;707;1191;606;30;"AUT.LIB. DEMOCRATIE";515,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"FIAMMA TRICOLORE";5,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"VALLEE D'AOSTE";319,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"ALTERNATIVA SOCIALE MUSSOLINI";32,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"UNIONE DI CENTRO";38,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"FI-AN";258,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"PARTITO PENSIONATI";24,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"LEGA NORD V.D'AOSTE";27,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"MORGEX";1569;764;1292;639;41;"AUT.LIB. DEMOCRATIE";497,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"FIAMMA TRICOLORE";7,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"VALLEE D'AOSTE";549,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"ALTERNATIVA SOCIALE MUSSOLINI";28,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"UNIONE DI CENTRO";51,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"FI-AN";306,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"PARTITO PENSIONATI";21,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"LEGA NORD V.D'AOSTE";28,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"NUS";2172;1085;1834;934;59;"AUT.LIB. DEMOCRATIE";709,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"OLLOMONT";143;74;118;64;3;"FIAMMA TRICOLORE";0,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"OLLOMONT";143;74;118;64;3;"VALLEE D'AOSTE";28,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"OLLOMONT";143;74;118;64;3;"ALTERNATIVA SOCIALE MUSSOLINI";2,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";332;205;257;152;8;"FI-AN";20,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";332;205;257;152;8;"PARTITO PENSIONATI";2,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";332;205;257;152;8;"LEGA NORD V.D'AOSTE";6,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"SAINT-RHEMY-EN-BOSSES";332;205;257;152;8;"AUT.LIB. DEMOCRATIE";87,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"FIAMMA TRICOLORE";23,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"VALLEE D'AOSTE";977,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"ALTERNATIVA SOCIALE MUSSOLINI";81,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"UNIONE DI CENTRO";98,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"FI-AN";727,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"PARTITO PENSIONATI";56,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"LEGA NORD V.D'AOSTE";68,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"SAINT-VINCENT";3976;1937;3258;1619;80;"AUT.LIB. DEMOCRATIE";1030,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"FIAMMA TRICOLORE";15,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"VALLEE D'AOSTE";827,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"ALTERNATIVA SOCIALE MUSSOLINI";86,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"UNIONE DI CENTRO";76,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"FI-AN";588,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"PARTITO PENSIONATI";36,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"LEGA NORD V.D'AOSTE";64,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"SARRE";3666;1801;3106;1536;77;"AUT.LIB. DEMOCRATIE";1229,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"FIAMMA TRICOLORE";1,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"VALLEE D'AOSTE";82,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"ALTERNATIVA SOCIALE MUSSOLINI";8,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"UNIONE DI CENTRO";12,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"FI-AN";33,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"PARTITO PENSIONATI";2,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"LEGA NORD V.D'AOSTE";5,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"TORGNON";426;225;399;213;19;"AUT.LIB. DEMOCRATIE";230,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"FIAMMA TRICOLORE";0,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"VALLEE D'AOSTE";47,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"ALTERNATIVA SOCIALE MUSSOLINI";2,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"UNIONE DI CENTRO";2,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"FI-AN";8,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"PARTITO PENSIONATI";0,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"LEGA NORD V.D'AOSTE";2,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VALGRISENCHE";159;72;144;65;3;"AUT.LIB. DEMOCRATIE";79,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"FIAMMA TRICOLORE";1,00;"";"PIETRANTONIO";"Marcello";"M"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"VALLEE D'AOSTE";130,00;"";"VIERIN";"Marco";"M"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"ALTERNATIVA SOCIALE MUSSOLINI";8,00;"";"MUSSOLINI";"ALESSANDRA";"F"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"UNIONE DI CENTRO";9,00;"";"BRINGHEN";"Luca";"F"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"FI-AN";44,00;"";"LATTANZI";"Massimo";"M"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"PARTITO PENSIONATI";5,00;"";"BERTONE";"Marco";"M"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"LEGA NORD V.D'AOSTE";4,00;"";"FALCO";"Vincenzo";"M"
"VALLE D'AOSTA";"VALPELLINE";513;269;446;232;12;"AUT.LIB. DEMOCRATIE";223,00;"E";"NICCO";"ROBERTO";"M"
"VALLE D'AOSTA";"VALSAVARENCHE";146;70;127;62;4;"FIAMMA TRICOLORE";0,00;"";"PIETRANTONIO";"Marcello";"M"
